"id_projeto_pesquisa";"codigo_projeto";"titulo";"palavras_chave";"id_projeto";"ano";"data_inicio";"data_fim";"situacao";"tipo_projeto";"categoria_projeto";"id_unidade";"unidade";"id_coordenador";"coordenador";"edital";"id_grupo_pesquisa";"grupo_pesquisa";"linha_pesquisa";"area_conhecimento_cnpq";"objetivos_desenvolvimento_sustentavel"
"105890580";"PVD11728-2014";"EFEITO DO EXTRATO DE Morinda citrifolia L (NONI) NO REPARO DE FERIDAS INFECTADAS EM RATOS";"Feridas, Infecção, Morinda citrifolia L , Ratos";"91801536";"2014";"2014/08/04 00:00:00.000";"2014/12/22 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"69";"BASE DE PESQUISA EM CIRURGIA EXPERIMENTAL";"Infecção em cirurgia";"Cirurgia Experimental";""
"106096027";"PVD11748-2014";"EFEITO DO EXTRATO DE Morinda citrifolia L EM MUCOSITE INDUZIDA EM RATOS";"Estomatite; Morinda; Metotrexato; Rato; Wistar";"91801615";"2014";"2014/08/06 00:00:00.000";"2015/08/06 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"192";"DEPARTAMENTO DE CIRURGIA";"";"";"";"96053758";"PESQUISA CLÍNICA EM CIRURGIA";"CICATRIZAÇÃO DE FERIDAS";"Cirurgia Experimental";""
"106282387";"PVD11781-2014";"ANÁLISE ELETROMIOGRÁFICA E ULTRASSONOGRÁFICA DO DIAFRAGMA PÓS TREINAMENTO MUSCULAR INSPIRATÓRIO NA ASMA";"asma, músculos respiratórios, ultrassonografia, eletromiografia, randomização.";"91801708";"2014";"2014/08/18 00:00:00.000";"2017/02/17 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"4831999";"Avaliação, Intervenção Fisioterapêutica nos Sistemas Respiratório/ Cardiovascular e Inovação Tecnológica em Saúde";"Treinamento Muscular Inspiratório";"Fisioterapia e Terapia Ocupacional";""
"105942160";"PVD11808-2014";"EFEITO DO TREINAMENTO MUSCULAR INSPIRATÓRIO SOBRE A ADAPTAÇÃO NEURAL E ESTRUTURAL DE MÚSCULOS RESPIRATÓRIOS";"Adulto jovem, músculos respiratórios, ultrassonografia, eletromiografia de superfície, treinamento resistido.";"91801542";"2014";"2014/07/28 00:00:00.000";"2016/12/15 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"4831999";"Avaliação, Intervenção Fisioterapêutica nos Sistemas Respiratório/ Cardiovascular e Inovação Tecnológica em Saúde";"Avaliação e intervenção nos sistemas cardiovascular e respiratório";"Educação Física";""
"107059127";"PVD11826-2014";"O IMPACTO DA INCONTINÊNCIA URINÁRIA SOBRE A QUALIDADE DE 
VIDA E SUA RELAÇÃO COM A SINTOMATOLOGIA DEPRESSIVA E QUALIDADE DE VIDA
ANSIEDADE EM MULHERES
";"Incontinência Urinária, Qualidade de Vida e Depressão";"91802394";"2014";"2014/04/01 00:00:00.000";"2016/03/01 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"94583594";"O cuidar na saúde na perspectiva multiprofissional";"Cuidar em saúde materno-infantil";"Fisioterapia e Terapia Ocupacional";""
"107381630";"PVD11853-2014";"Avaliação de práticas alimentares em adeptos do Candomblé e sua possível relação com o estado nutricional";"Alimentação, Estado nutricional, Religião, Candomblé";"91802576";"2014";"2014/07/01 00:00:00.000";"2016/07/01 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"";"90691640";"Grupo de Estudos em Metabolismo, Exercício e Nutrição";"Estudos relacionados à nutrição e ao estado nutricional";"Análise Nutricional de População";""
"107381867";"PVD11854-2014";"Estado nutricional e consumo alimentar da população carcerária feminina de Natal, RN.";"Estado nutricional, consumo alimentar, presídio, mulheres";"91802577";"2014";"2014/07/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"";"90691640";"Grupo de Estudos em Metabolismo, Exercício e Nutrição";"Estudos relacionados à nutrição e ao estado nutricional";"Análise Nutricional de População";""
"107428614";"PVD11856-2014";"Atenção ao cuidado e satisfação do usuário portador de Diabetes Mellitus na Atenção Básica de Saúde do Rio Grande do Norte  Resultados do PMAQ-AB ";"Diabetes Mellitus; Atenção Primária à Saúde; Avaliação em Saúde.";"91802605";"2014";"2014/07/01 00:00:00.000";"2015/06/01 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"";"";"";"97";"GRUPO DE ESTUDOS EM SAÚDE COLETIVA";"Atenção Básica de Saúde do Rio Grande do Norte  Resultados do PMAQ-AB";"Saúde Pública";""
"104817300";"PVD11859-2014";"Avaliação do desenvolvimento motor de crianças nascidas por mães adolescentes";"desenvolvimento motor, infância, adolescência";"91801179";"2014";"2014/07/21 00:00:00.000";"2015/06/30 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"5410860";"DESENVOLVIMENTO HUMANO E FISIOTERAPIA";"AVALIAÇÃO E ATENÇÃO FISIOTERAPÊUTICA MATERNO-INFANTIL";"Fisioterapia e Terapia Ocupacional";""
"107601575";"PVD11875-2014";"Biomarcador farmacogenômico baseados na tecnologia de miRNA exossomais";"Exossomo; miRNA; farmacogenômica";"91802725";"2014";"2014/11/17 00:00:00.000";"2017/11/06 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"";"140751676";"Desenvolvimento de novos agentes biofarmacêuticos para terapia gênica";"Farmacogenômicas aplicada a prospecção de alvos terapêuticos";"Avaliação e analises toxicológicas";""
"107900531";"PVD11893-2014";"Efeito do Treinamento Neuromuscular Integrativo  em Função do Nível Maturacional em Jovens Atletas";"Crescimento; maturação; desempenho motor";"91802903";"2014";"2014/12/08 00:00:00.000";"2016/12/08 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"106644207";"Grupo de Estudo e Pesquisa em Exercício, Sono e Treinamento Esportivo";"Avaliação do Desempenho Humano";"Educação Física";""
"104416237";"PVD11904-2014";"Faveleira (Cnidoscolus phyllacanthus): agregação de valor e renda à forrageira do semiárido.";"Cnidoscolus phyllacanthus, valor nutricional. agregação de valor";"91800925";"2014";"2014/09/01 00:00:00.000";"2016/09/01 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"";"107";"ALIMENTOS, NUTRIÇÃO E SAÚDE";"analise de alimentos";"Ciência de Alimentos";""
"108806479";"PVD11918-2014";"ESTUDO DA MICROBIOLOGIA DA BILE DE PACIENTES COLECISTECTOMIZADOS DEVIDO A PATOLOGIAS HEPATOBILIOPANCREÁTICAS BENIGNAS E MALIGNAS
";"Bile; microbiologia; doenças hepatobiliopancreáticas";"91803827";"2014";"2014/10/20 00:00:00.000";"2015/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"";"";"";"97962004";"Estudos relacionados a cirurgia do aparelho digestivo";"Cuidados em cirurgia do aparelho digestivo";"Cirurgia Gastroenterologia";""
"109222748";"PVD11936-2014";"ELABORAÇÃO E VALIDAÇÃO DE INSTRUMENTO DE COLETA DE DADOS DA GESTANTE NO ÂMBITO DA ATENÇÃO BÁSICA";"enfermagem obstétrica; gravidez; cuidados de enfermagem; coleta de dados.";"91804040";"2014";"2014/01/02 00:00:00.000";"2015/04/30 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"205";"ESCOLA DE SAÚDE";"";"";"";"84685637";"Atenção à Saúde Infanto Juvenil, Mulher e Homem";"Enfermagem na vigilância à saúde";"Enfermagem em Saúde da Mulher";""
"109387939";"PVD11951-2014";"AVALIAÇÃO PARTICIPATIVA DE AÇÕES DE EXTENSÃO PARA QUALIFICAR O CUIDADO EM DST/AIDS";"Pesquisa intervenção. Co-gestão. Apoio Institucional. Educação permanente. Intervenção comunitária.";"91804121";"2014";"2014/04/07 00:00:00.000";"2015/08/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"";"";"";"";"";"Avaliação em Saúde";"Saúde Pública";""
"109640453";"PVD11964-2014";"Análise  da imunoexpressão de &#945;-SMA e MMP-13 em carcinomas epidermóides de lábio inferior com  e sem metástase";"carcinoma epidermóide";"91804243";"2014";"2014/02/03 00:00:00.000";"2014/12/01 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"67";"BASE DE PESQUISA EM PATOLOGIA ORAL";"cancer oral";"Clínica Odontológica";""
"109979222";"PVD12015-2014";"Aproveitamento do resíduo do beneficiamento do camarão: Extração de carotenoides e utilização em produtos alimentícios à base de pescado.";"óleo pigmentado, nuggets de peixe, aproveitamento de resíduos";"91804398";"2014";"2014/12/01 00:00:00.000";"2018/12/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"";"107";"ALIMENTOS, NUTRIÇÃO E SAÚDE";"ANÁLISE DE ALIMENTOS";"Ciência de Alimentos";""
"110132293";"PVD12057-2014";"Valor preditivo do diagnóstico de enfermagem risco de infecção em pacientes portadores de AIDS e sua utilização na elaboração de protocolos assistenciais.";"Síndrome da imunodeficiência adquirida. Aids. Risco de infecção. Internação hospitalar.";"91804517";"2014";"2014/12/01 00:00:00.000";"2017/11/30 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"";"98829896";"Grupo de Estudos e Pesquisa em Enfermagem Baseada em Evidência (GEPEBE/UFRN)";"Biossegurança e doenças infecciosas: controle e estratégias de enfrentamento.";"Enfermagem em Doenças Emergentes, Reemergentes e Negligenciadas";""
"110532540";"PVD12431-2014";"COMPARAÇÃO DA EFICÁCIA ENTRE RESTAURAÇÕES COM A TÉCNICA DA RESTAURAÇÃO ATRAUMÁTICA EM CAVIDADES CLASSE I E CLASSE II EXECUTADAS EM UM PROJETO DE EXTENSÃO EM CRIANÇAS DE CMEI DE NATAL";"ART, Tratamento restaurador atraumático";"91805086";"2014";"2017/08/01 00:00:00.000";"2018/06/10 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"115010696";"Grupo de Estudos em Saúde Bucal Coletiva";"Estudo dos agravos em saúde bucal";"Odontopediatria";""
"111509819";"PVD12632-2014";"REGULAÇÃO DO CÉREBRO NO EXERCÍCIO: EFEITOS SOBRE A CRIATIVIDADE EM CRIANÇAS";"EEG; atividade física; desempenho cognitivo; criatividade; exercício aeróbio.;";"91805546";"2014";"2014/12/01 00:00:00.000";"2017/12/01 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"2460014";"GRUPO DE ESTUDO E PESQUISA EM BIOLOGIA INTEGRATIVA DO EXERCÍCIO";"Neurociência do Exercício";"Educação Física";""
"116374843";"PVD12769-2014";"Avaliação da redução no ganho de peso por meio de suplementação dietética com inibidor de tripsina de amendoim";"Obesidade; Saciedade; Arachis hypogaea ; Proteina bioativa;";"91807678";"2014";"2014/01/01 00:00:00.000";"2016/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"203";"DEPARTAMENTO DE NUTRIÇÃO";"";"";"";"107";"ALIMENTOS, NUTRIÇÃO E SAÚDE";"Análises de alimentos";"Bioquímica da Nutrição";""
"117001666";"PVD12852-2014";"Desenvolvimento de Tecnologia e Inovação em Saúde";"Enfermagem; Assistência integral a saúde; Inovação";"91808375";"2014";"2014/12/01 00:00:00.000";"2018/12/01 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"198";"DEPARTAMENTO DE ENFERMAGEM";"";"";"";"133289823";"GRUPO DE PESQUISA EM INOVAÇÃO E TECNOLOGIA EM SAÚDE";"Inovação e produtos para área da saúde";"Enfermagem em Saúde do Adulto e do Idoso";""
"117449352";"PVD12947-2014";"Variabilidade mitocondrial da população do Rio Grade do Norte: Recontando a presença holandesa.";"Ancestralidade; DNA mitocondrial";"91808518";"2014";"2014/07/12 00:00:00.000";"2017/04/30 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"";"71";"BIOANÁLISES";"Biologia Molecular Aplicada ao Diagnóstico";"Genética Humana e Médica";""
"118192241";"PVD13636-2014";"FATOR DE CHOQUE TÉRMICO 1 (HSF1) EM CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS ";"FATOR DE CHOQUE TÉRMICO 1 (HSF1), CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS ";"91809589";"2014";"2014/12/03 00:00:00.000";"2017/11/03 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"67";"BASE DE PESQUISA EM PATOLOGIA ORAL";"Câncer oral";"Clínica Odontológica";""
"127787965";"PVD14995-2014";"Mídia-Educação Física em tempos de Megaeventos esportivos: impactos sociais e legados educacionais.";"Legados dos Megaeventos Esportivos; EducaçãoFfísica; Mídia-Educação.";"91817238";"2014";"2014/01/01 00:00:00.000";"2015/12/31 00:00:00.000";"EM EXECUÇÃO";"EXTERNO";"Pesquisa Científica";"1481";"PRÓ-REITORIA DE PESQUISA";"";"";"";"103";"GRUPO DE PESQUISA CORPO E CULTURA DE MOVIMENTO";"Corpo, Cultura de Movimento e Mídia";"Educação Física";""
"97778261";"PVE10346-2014";"A regulação da exploração e produção de hidrocarbonetos não-convencionais no Brasil";"Regulação; hidrocarbonetos não-convencionais; petróleo e gás";"91795852";"2014";"2014/05/01 00:00:00.000";"2015/04/30 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"";"911215";"DIREITO E REGULAÇÃO DOS RECURSOS NATURAIS E DA ENERGIA";"Direito e regulação do petróleo e do gás natural";"Administração de Empresas";""
"100596057";"PVE10414-2014";"Os Impactos da Infraestrutura da Região Metroplitana de Natal em Seu Desenvolvimento Econômico e Social (2000-2016)";"Desenvolvimento Econômico e Regional";"91797852";"2014";"2014/01/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"13074760";"Grupo de estudos e pesquisa em espaço, trabalho, inovação e sustentabilidade - GEPETIS";"Desenvolvimento regional e urbano";"Fundamentos do Planejamento Urbano e Regional";""
"100610578";"PVE10416-2014";"Desenvolvimento de metodologias de Pesquisa Empírica em Direito";"pesquisa empírica; sociologia jurírica; direito e desenvolvimento";"91797866";"2014";"2014/01/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"90678647";"Direito, Desenvolvimento Sustentável e Inovação";"Direito e desenvolvimento: aspectos conceituais";"Sociologia Jurídica";""
"100613043";"PVE10419-2014";"Mensuração de custos ambulatoriais em tratamentos clínicos em hospitais universitários da UFRN";"Custo ; Custos Hospitalares; Controladoria Hospitalar; Gestão Hospitalar ";"91797870";"2014";"2014/01/01 00:00:00.000";"2016/12/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"147";"CONTROLADORIA E GESTÃO DE TI";"Custo ;Custos Hospitalares;Controladoria Hospitalar;Gestão Hospitalar";"Administração";""
"100717560";"PVE10479-2014";"Gerencialismo e Democratização  do Ensino Superior  no Brasil : políticas e práticas  de  ações afirmativas nas universidades ";"Gerencialismo, Democratização, Ensino Superior, Ações Afirmativas, Universidades";"91798004";"2014";"2014/01/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"43";"GRUPO DE ESTUDOS E PESQUISAS EM GESTÃO INSTITUCIONAL E POLÍTICAS PÚBLICAS";"Gestão Pública, Políticas de Inovação, Parcerias Público x Privada, Desenvolvimento e Gestão Social";"Administração";""
"100804406";"PVE10523-2014";"Estado e Políticas Publicas no Capitalismo Neoliberal (2000-2016)";"Politicas Públicas";"91798108";"2014";"2014/01/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"13074760";"Grupo de estudos e pesquisa em espaço, trabalho, inovação e sustentabilidade - GEPETIS";"Desenvolvimento Econômico e Regional";"Teoria e Política de Planejamento Econômico";""
"100834339";"PVE10537-2014";"REGULAC&#807;A&#771;O DOS SERVIC&#807;OS PU&#769;BLICOS DE TRANSPORTE INTERMUNICIPAL DE PASSAGEIROS NO ESTADO DO RIO GRANDE DO NORTE";"Regulação - Serviços públicos - Transporte público - Transporte intermunicipal de passageiros - Estado do Rio Grande do Norte";"91798129";"2014";"2014/01/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"97782082";"DIREITO ADMINISTRATIVO BRASILEIRO";"AS ATIVIDADES ADMINISTRATIVAS DO ESTADO BRASILEIRO";"Direito Administrativo";""
"100835115";"PVE10541-2014";"EXTINÇÃO DOS ATOS ADMINISTRATIVOS NO DIREITO DO ESTADO DO RIO GRANDE DO NORTE";"Atos administrativos - Atos jurídicos - Extinção dos atos administrativos - Estado do Rio Grande do Norte - Regime jurídico-administrativo";"91798134";"2014";"2014/01/01 00:00:00.000";"2015/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"97782082";"DIREITO ADMINISTRATIVO BRASILEIRO";"AS VIAS TÉCNICO-JURÍDICAS DE AÇÃO ADMINISTRATIVA";"Direito Administrativo";""
"95489493";"PVE10618-2014";"Pesquisa em Macroeconomia";"Macroeconomia; desenvolvimento econômico; Brasil; Nordeste; Rio Grande do Norte";"91793960";"2014";"2014/01/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"97713120";"NÚCLEO DE ANÁLISE ECONÔMICA MULTISSETORIAL, ESTRATÉGICA E CONJUNTURAL - NEMEC";"MACROECONOMIA";"Contabilidade Nacional";""
"100888885";"PVE10638-2014";"MERCADO IMOBILIÁRIO EM NATAL: condições de oferta, padrões de financiamento e dinâmica de preços

";"Mercado imobiliário - Bolhas imobiliárias - Construção civil";"91798237";"2014";"2014/01/01 00:00:00.000";"2017/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"97713120";"NÚCLEO DE ANÁLISE ECONÔMICA MULTISSETORIAL, ESTRATÉGICA E CONJUNTURAL - NEMEC";"ECONOMIA APLICADA";"Economia Urbana";""
"100900579";"PVE10677-2014";"A eficiência do gasto público em saúde nos municípios do estado do Rio Grande do Norte";"Eficiência, Saúde, Municípios";"91798280";"2014";"2014/01/01 00:00:00.000";"2016/12/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"42";"Núcleo de Economia Aplicada e Quantitativa - NEAQ";"Estratégias para o desenvolvilmento regional";"Economia dos Programas de Bem-Estar Social";""
"100964903";"PVE10753-2014";"Pobreza, desigualdade social e políticas de enfrentamento a pobreza: uma análise a partir da realidade de Natal-RN e de municípios da grande Natal";"Pobreza; Desigualdade Social; Direitos Sociais; Políticas Sociais; Políticas de Enfrentamento à Pobreza; Assistência Social.";"91798357";"2014";"2017/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"91041198";"Grupo de Estudos e Pesquisas em Questão Social, Política Social e Serviço Social";"Questão social, Estado e Políticas Sociais na Sociabilidade do Capital";"Serviço Social Aplicado";""
"101482862";"PVE10855-2014";"Trajetórias do setor terciário e do mercado de trabalho da Região Metropolitana de Natal nas décadas de 1990 e 2000";"Terciário, Mercado de Trabalho, Região Metropolitana de Natal";"91799140";"2014";"2015/08/01 00:00:00.000";"2018/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"13074760";"Grupo de estudos e pesquisa em espaço, trabalho, inovação e sustentabilidade - GEPETIS";"Mercado de trabalho";"Economia Urbana";""
"101489449";"PVE10859-2014";"Ética na Administração - um estudo junto a egressos, discentes e docentes do Curso de Administração da UFRN";"Ética; Administração";"91799146";"2014";"2014/01/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"96014099";"Ética na Administração";"Ética nas organizações";"Administração";""
"100574261";"PVE10863-2014";"RECONSTITUINDO O PROTAGONISMO DO SERVIÇO SOCIAL NAS AÇÕES SOCIOEDUCATIVAS MEDIATIZADAS PELAS POLÍTICAS SOCIAIS NOS CRAS  DO POLO POTENGI/RN";"PALAVRAS CHAVE:  SERVIÇO SOCIAL; CRISE CONTEMPORÂNEA; AÇÕES SOCIOEDUCATIVAS; PEDAGOGIA EMANCIPATÓRIA; ";"91797836";"2014";"2014/01/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"1385230";"GRUPO DE ESTUDOS E PESQUISA EM SEGURIDADE SOCIAL E SERVIÇO SOCIAL";"PROTAGONISMO DO SERVIÇO SOCIAL NAS POLÍTICAS SOCIAIS E PRÁTICAS SOCIOEDUCATIVAS. FAMÍLIA RELAÇÕES DE TRABALHO E SITUAÇÕES DE VULNERABILIDADE SOCIAL   ";"Serviço Social Aplicado";""
"101502561";"PVE10868-2014";" A eficiência do gasto público em saúde nos municípios do estado do Rio Grande do Norte";"Eficiência, Saúde, Municípios";"91799155";"2014";"2015/08/01 00:00:00.000";"2016/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014";"42";"Núcleo de Economia Aplicada e Quantitativa - NEAQ";"Estratégias para o desenvolvimento regional";"Economia dos Programas de Bem-Estar Social";""
