id_curso;curso;id_unidade;unidade
178732917;ESPECIALIZAÇÃO EM GESTÃO NA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;205;ESCOLA DE SAÚDE
129304523;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA;5679;PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA
175759534;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
16431542;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
133472833;ESPECIALIZAÇÃO EM GESTÃO PUBLICA, AUDITORIA E CONTROLADORIA;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
172597625;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA, AUDITORIA E CONTROLADORIA.;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
149096769;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA, AUDITORIA E CONTROLADORIA COM FOCO NAS NORMAS INTERNACIONAIS;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
169001336;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA E ESG;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
129763788;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA MUNICIPAL;5679;PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA
95590562;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA MUNICIPAL;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
16431540;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA MUNICIPAL;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
90409884;ESPECIALIZAÇÃO EM GESTÃO PÚBLICA PARA MINISTÉRIO PÚBLICO DO RIO GRANDE DO NORTE;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
171365982;ESPECIALIZAÇÃO EM GESTÃO QUANTITATIVA DE CARTEIRAS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
11381370;ESPECIALIZAÇÃO EM GESTÃO UNIVERSITÁRIA;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
4847468;ESPECIALIZAÇÃO EM GESTÃO UNIVERSITÁRIA - CURSO II;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
156639466;ESPECIALIZAÇÃO EM GOVERNANÇA E GESTÃO ÁGIL DA JUSTIÇA FEDERAL (JF);161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
156991213;ESPECIALIZAÇÃO EM GOVERNANÇA E GESTÃO ÁGIL NA JUSTIÇA FEDERAL;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
157002431;ESPECIALIZAÇÃO EM GOVERNANÇA E GESTÃO DE PESSOAS NA JUSTIÇA FEDERAL;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
99266675;ESPECIALIZAÇÃO EM GP;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
163813277;ESPECIALIZAÇÃO EM HEMATOLOGIA CLÍNICO-LABORATORIAL;117;DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS
87357281;ESPECIALIZAÇÃO EM HISTÓRIA DO BRASIL;5486;CERES - DEPARTAMENTO DE HISTÓRIA
123983886;ESPECIALIZAÇÃO EM HISTÓRIA DOS SERTÕES;5486;CERES - DEPARTAMENTO DE HISTÓRIA
103333394;ESPECIALIZAÇÃO EM HISTÓRIA E CULTURA AFRICANA E AFRO-BRASILEIRA;5486;CERES - DEPARTAMENTO DE HISTÓRIA
100640964;ESPECIALIZAÇÃO EM HISTÓRIA E CULTURA AFRO-BRASILEIRA E AFRICANA;1488;NÚCLEO CÂMARA CASCUDO DE ESTUDOS
124986610;ESPECIALIZAÇÃO EM IMPLANTODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
130522731;ESPECIALIZAÇÃO EM IMPLANTODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
110468980;ESPECIALIZAÇÃO EM IMPLANTODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
103611582;ESPECIALIZAÇÃO EM INFORMÁTICA EM SAÚDE;5205;DEPARTAMENTO DE ENGENHARIA BIOMEDICA
139007453;ESPECIALIZAÇÃO EM INFORMÁTICA NA SAÚDE;9726;DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA
132256339;ESPECIALIZAÇÃO EM INFORMÁTICA NA SAÚDE;5205;DEPARTAMENTO DE ENGENHARIA BIOMEDICA
99065732;ESPECIALIZAÇÃO EM INTEGRAÇÃO DA EDUCAÇÃO PROFISSIONAL E DA EJA: PROEJA;5968;DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO
97936584;ESPECIALIZAÇÃO EM INTELIGÊNCIA E ANÁLISE ESTRATÉGICA DE NEGÓCIOS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
91609267;ESPECIALIZAÇÃO EM INTELIGÊNCIA E ANÁLISE ESTRATÉGICA DE NEGÓCIOS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
115841925;ESPECIALIZAÇÃO EM LEITURA E PRODUÇÃO DE TEXTOS;138;DEPARTAMENTO DE LETRAS
91709533;ESPECIALIZAÇÃO EM LEITURA E PRODUÇÃO DE TEXTOS;138;DEPARTAMENTO DE LETRAS
2682408;ESPECIALIZAÇÃO EM LEITURA E PRODUÇÃO DE TEXTOS;138;DEPARTAMENTO DE LETRAS
124691014;ESPECIALIZAÇÃO EM LIBRAS;7847;DEPARTAMENTO DE LETRAS - CERES
118952993;ESPECIALIZAÇÃO EM LÍNGUA ESPANHOLA, LITERATURA E TRADUÇÃO;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
160511529;ESPECIALIZAÇÃO EM LINGUAGEM;5610;DEPARTAMENTO DE FONOAUDIOLOGIA
1228840;ESPECIALIZAÇÃO EM LÍNGUA INGLESA;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
133274041;ESPECIALIZAÇÃO EM LÍNGUA LATINA;138;DEPARTAMENTO DE LETRAS
9240410;ESPECIALIZAÇÃO EM LÍNGUA PORGUESA: GRAMÁTICA, TEXTO E DISCURSO;138;DEPARTAMENTO DE LETRAS
106300063;ESPECIALIZAÇÃO EM LÍNGUA PORTUGUESA, GRAMÁTICA, TEXTO E DISCURSO;138;DEPARTAMENTO DE LETRAS
90314721;ESPECIALIZAÇÃO EM LÍNGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO;65;PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM
152153755;ESPECIALIZAÇÃO EM LINGUAS ESTRANGEIRAS;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
150841326;ESPECIALIZAÇÃO EM LÍNGUAS ESTRANGEIRAS PARA INTERNACIONALIZAÇÃO;11;DDP/PROGESP - DIRETORIA DE DESENVOLVIMENTO DE PESSOAS
20380590;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DA LÍNGUA MATERNA (ELINGEM);236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
98466314;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE LÍNGUA MATERNA - ELINGEM;7847;DEPARTAMENTO DE LETRAS - CERES
2177613;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE LÍNGUA PORTUGUESA;138;DEPARTAMENTO DE LETRAS
89255875;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE LÍNGUA PORTUGUESA;138;DEPARTAMENTO DE LETRAS
108183561;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE TEXTO;7847;DEPARTAMENTO DE LETRAS - CERES
130370088;ESPECIALIZAÇÃO EM LINGUÍSTICA E ENSINO DE TEXTO;7847;DEPARTAMENTO DE LETRAS - CERES
174378596;ESPECIALIZAÇÃO EM LINGUISTICA FORENSE;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
153066241;ESPECIALIZAÇÃO EM LINGUÍSTICA FORENSE;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
163623053;ESPECIALIZAÇÃO EM LINGUÍSTICA TEXTUAL E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
142173884;ESPECIALIZAÇÃO EM LINGUÍSTICA TEXTUAL E ENSINO;7847;DEPARTAMENTO DE LETRAS - CERES
162075968;ESPECIALIZAÇÃO EM LINGUÍSTICA TEXTUAL E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
164903531;ESPECIALIZAÇÃO EM LINGUÍSTICA TEXTUAL E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
163576989;ESPECIALIZAÇÃO EM LINGUÍSTICA TEXTUAL E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
98807653;ESPECIALIZAÇÃO EM LITERATURA AFRO-BRASILEIRA;138;DEPARTAMENTO DE LETRAS
84750896;ESPECIALIZAÇÃO EM LITERATURA BRASILEIRA - CELB;138;DEPARTAMENTO DE LETRAS
159681651;ESPECIALIZAÇÃO EM LITERATURA CLÁSSICA;138;DEPARTAMENTO DE LETRAS
123848930;ESPECIALIZAÇÃO EM LITERATURA E CULTURA DO RIO GRANDE DO NORTE;1488;NÚCLEO CÂMARA CASCUDO DE ESTUDOS
86837680;ESPECIALIZAÇÃO EM LITERATURA E CULTURA DO RIO GRANDE DO NORTE;1488;NÚCLEO CÂMARA CASCUDO DE ESTUDOS
127378593;ESPECIALIZAÇÃO EM LITERATURA E ENSINO;7847;DEPARTAMENTO DE LETRAS - CERES
147797021;ESPECIALIZAÇÃO EM LITERATURA E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
169069256;ESPECIALIZAÇÃO EM LITERATURA E ENSINO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
109150298;ESPECIALIZAÇÃO EM LITERATURA NA ESCOLA;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
95817352;ESPECIALIZAÇÃO EM LOGÍSTICA;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
151397123;ESPECIALIZAÇÃO EM LOGÍSTICA;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
87338446;ESPECIALIZAÇÃO EM MANEJO SUSTENTÁVEL DO SEMIÁRIDO;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
109093416;ESPECIALIZAÇÃO EM MANEJO SUSTENTÁVEL DO SEMIÁRIDO;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
106102854;ESPECIALIZAÇÃO EM MANEJO SUSTENTÁVEL DO SEMIÁRIDO;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
124439078;ESPECIALIZAÇÃO EM MARKETING;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
91612391;ESPECIALIZAÇÃO EM MARKETING;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
176414250;ESPECIALIZAÇÃO EM MARKETING II;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
155131556;ESPECIALIZAÇÃO EM MARKETING II;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
175054673;ESPECIALIZAÇÃO EM MARKETING II;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
170263394;ESPECIALIZAÇÃO EM MBA EM INTELIGÊNCIA DE DADOS;6069;INSTITUTO METROPOLE DIGITAL
172621810;ESPECIALIZAÇÃO EM MEDICINA PSICODÉLICA: ABORDAGENS AVANÇADAS NO TRATAMENTO DA SAÚDE MENTAL;6026;INSTITUTO DO CÉREBRO
131056481;ESPECIALIZAÇÃO EM MEIO AMBIENTE, SAÚDE E DESENVOLVIMENTO;181;DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
98662431;ESPECIALIZAÇÃO EM MERCADO DE CAPITAIS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
4875449;ESPECIALIZAÇÃO EM MERCADO DE CAPITAIS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
91908159;ESPECIALIZAÇÃO EM METALURGIA DA FUNDIÇÃO;1589;DEPARTAMENTO DE ENGENHARIA DE MATERIAIS
171594951;ESPECIALIZAÇÃO EM METODOLOGIA CIENTÍFICA PARA FORMAÇÃO DE PROFESSORES;9726;DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA
90531398;ESPECIALIZAÇÃO EM METODOLOGIA PARA AÇÕES TRANSFORMADORAS;54;DEPARTAMENTO DE ARQUITETURA
154269994;ESPECIALIZAÇÃO EM METODOLOGIAS ATIVAS DE APRENDIZAGEM;6069;INSTITUTO METROPOLE DIGITAL
96204672;ESPECIALIZAÇÃO EM MÉTODOS E TÉCNICAS DE ENSINO;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
96151812;ESPECIALIZAÇÃO EM MÉTODOS E TÉCNICAS DE ENSINO;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
118365771;ESPECIALIZAÇÃO EM MÉTODOS QUANTITATIVOS APLICADOS AO CONTROLE EXTERNO;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
134262252;ESPECIALIZAÇÃO EM MICROBIOLOGIA CLÍNICA;181;DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
50623435;ESPECIALIZAÇÃO EM MÍDIAS NA EDUCAÇÃO;1480;SECRETARIA DE EDUCAÇÃO A DISTÂNCIA
128400568;ESPECIALIZAÇÃO EM MÚSICA POPULAR;284;ESCOLA DE MÚSICA
2561057;ESPECIALIZAÇÃO EM MÚSICA - PRÁTICAS INTERPRETATIVAS;284;ESCOLA DE MÚSICA
90661871;ESPECIALIZAÇÃO EM MÚSICA - PRÁTICAS INTERPRETATIVAS DO SÉC. XX E XXI - CURSO II;284;ESCOLA DE MÚSICA
2561053;ESPECIALIZAÇÃO EM MÚSICA - PRÁTICAS INTERPRETATIVAS DOS SÉCULOS XX E XXI;284;ESCOLA DE MÚSICA
129222849;ESPECIALIZAÇÃO EM NEGOCIAÇÃO, CONCILIAÇÃO, MEDIAÇÃO E ARBITRAGEM;79;DEPARTAMENTO DE DIREITO PRIVADO - DIPRI
165508257;ESPECIALIZAÇÃO EM NEUROCIÊNCIAS APLICADA AOS NEGÓCIOS;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
178785132;ESPECIALIZAÇÃO EM NEUROCIÊNCIAS APLICADAS AOS NEGÓCIOS;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
151588349;ESPECIALIZAÇÃO EM NEUROPSICOLOGIA CLÍNICA;143;DEPARTAMENTO DE PSICOLOGIA
100318441;ESPECIALIZAÇÃO EM NEUROPSICOLOGIA CLÍNICA;143;DEPARTAMENTO DE PSICOLOGIA
124710767;ESPECIALIZAÇÃO EM NEUROPSICOLOGIA CLÍNICA;143;DEPARTAMENTO DE PSICOLOGIA
178585325;ESPECIALIZAÇÃO EM NEUROPSICOLOGIA CLÍNICA;143;DEPARTAMENTO DE PSICOLOGIA
137985568;ESPECIALIZAÇÃO EM NEUROPSICOPEDAGOGIA INSTIT E EDUC ESPEC NA PERSPEC DA INCLUSÃO;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
141022112;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;201;DEPARTAMENTO DE FISIOTERAPIA
100386226;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;201;DEPARTAMENTO DE FISIOTERAPIA
125943880;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;201;DEPARTAMENTO DE FISIOTERAPIA
111254589;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;201;DEPARTAMENTO DE FISIOTERAPIA
51331647;ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO;201;DEPARTAMENTO DE FISIOTERAPIA
95554398;ESPECIALIZAÇÃO EM ORTODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
171384792;ESPECIALIZAÇÃO EM PERIODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
128032227;ESPECIALIZAÇÃO EM PERIODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
94648773;ESPECIALIZAÇÃO EM PERIODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
109704237;ESPECIALIZAÇÃO EM PERIODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
2205363;ESPECIALIZAÇÃO EM PLANEJAMENTO TRIBUTÁRIO;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
114555079;ESPECIALIZAÇÃO EM PLANEJAMENTO TRIBUTÁRIO;9066;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
96684274;ESPECIALIZAÇÃO EM PLANEJAMENTO TRIBUTÁRIO - CURSO II;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
906780;ESPECIALIZAÇÃO EM POLÍTICAS PÚBLICAS;2773;NÚCLEO AVANÇADO DE POLÍTICAS PÚBLICAS
128492008;ESPECIALIZAÇÃO EM PRECEPTORIA EM SAÚDE;205;ESCOLA DE SAÚDE
16513390;ESPECIALIZAÇÃO EM PREVENÇÃO AO USO DO ÁLCOOL E OUTRAS DROGAS;162;DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO
9209950;ESPECIALIZAÇÃO EM PROCESSO DE CUIDAR EM SAÚDE;412;PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM
105684527;ESPECIALIZAÇÃO EM PROCESSOS E PRODUTOS TÊXTEIS;424;DEPARTAMENTO DE ENGENHARIA TÊXTIL
105685071;ESPECIALIZAÇÃO EM PROCESSOS E PRODUTOS TÊXTEIS;424;DEPARTAMENTO DE ENGENHARIA TÊXTIL
124724483;ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS;140;DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
106564940;ESPECIALIZAÇÃO EM PROGRAMA NACIONAL DE EDUCAÇÃO, POBREZA E DESIGUALDADE SOCIAL;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
93825928;ESPECIALIZAÇÃO EM PROPAGANDA E MARKETING NA GESTÃO DE MARCAS;140;DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
105623475;ESPECIALIZAÇÃO EM PROPAGANDA E MARKETING NA GESTÃO DE MARCAS;140;DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
116663609;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
128410588;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
128027353;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
89523094;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
98547467;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
13085350;ESPECIALIZAÇÃO EM PRÓTESE DENTÁRIA;195;DEPARTAMENTO DE ODONTOLOGIA
113807871;ESPECIALIZAÇÃO EM PSICOLOGIA CLÍNICA FENOMENOLÓGICA;143;DEPARTAMENTO DE PSICOLOGIA
2642948;ESPECIALIZAÇÃO EM PSICOLOGIA CLÍNICA HUMANISTA-EXISTENCIAL - CURSO IV;143;DEPARTAMENTO DE PSICOLOGIA
6992520;ESPECIALIZAÇÃO EM PSICOLOGIA CLÍNICA NA ABORDAGEM HUMANISTA-EXISTENCIAL-CURSO 3;143;DEPARTAMENTO DE PSICOLOGIA
89384131;ESPECIALIZAÇÃO EM PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO;143;DEPARTAMENTO DE PSICOLOGIA
107445010;ESPECIALIZAÇÃO EM PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO;143;DEPARTAMENTO DE PSICOLOGIA
124403674;ESPECIALIZAÇÃO EM PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZAÇÃO;143;DEPARTAMENTO DE PSICOLOGIA
96006290;ESPECIALIZAÇÃO EM PSICOLOGIA DO TRABALHO E DAS ORGANIZAÇÕES;143;DEPARTAMENTO DE PSICOLOGIA
174898777;ESPECIALIZAÇÃO EM PSICOMOTRICIDADE;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
150553641;ESPECIALIZAÇÃO EM PSICOMOTRICIDADE;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
119899375;ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
18284011;ESPECIALIZAÇÃO EM PSICOPEDAGOGIA;143;DEPARTAMENTO DE PSICOLOGIA
94649779;ESPECIALIZAÇÃO EM RECUPERAÇÃO DE ÁREAS DEGRADADAS;6381;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS
159721419;ESPECIALIZAÇÃO EM REUMATOLOGIA PARA FISIOTERAPEUTAS;201;DEPARTAMENTO DE FISIOTERAPIA
115236835;ESPECIALIZAÇÃO EM SAÚDE COLETIVA COM ÊNFASE EM SAÚDE DA FAMÍLIA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
172402417;ESPECIALIZAÇÃO EM SAÚDE DA FAMÍLIA;202;DEPARTAMENTO DE SAÚDE COLETIVA
157291286;ESPECIALIZAÇÃO EM SAÚDE DA FAMÍLIA;1480;SECRETARIA DE EDUCAÇÃO A DISTÂNCIA
116293682;ESPECIALIZAÇÃO EM SAÚDE DA FAMÍLIA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
125011124;ESPECIALIZAÇÃO EM SAÚDE DA MULHER COM ÊNFASE NA ATENÇÃO BÁSICA;205;ESCOLA DE SAÚDE
115483198;ESPECIALIZAÇÃO EM SAÚDE DA MULHER COM ÊNFASE NA ATENÇÃO BÁSICA;205;ESCOLA DE SAÚDE
135632698;ESPECIALIZAÇÃO EM SAÚDE PÚBLICA;205;ESCOLA DE SAÚDE
160303174;ESPECIALIZAÇÃO EM SISTEMAS ALIMENTARES, SUSTENTABILIDADE E BIODIVERSIDADE;203;DEPARTAMENTO DE NUTRIÇÃO
125048719;ESPECIALIZAÇÃO EM SISTEMAS EMBARCADOS PARA INTERNET DAS COISAS;6069;INSTITUTO METROPOLE DIGITAL
50634872;ESPECIALIZAÇÃO EM SOCIOLOGIA NO ENSINO MÉDIO;1480;SECRETARIA DE EDUCAÇÃO A DISTÂNCIA
167319350;ESPECIALIZAÇÃO EM SONO;367;PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA
137506645;ESPECIALIZAÇÃO EM SONO;367;PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA
4669920;ESPECIALIZAÇÃO EM SUPERVISÃO EDUCACIONAL;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
166951851;ESPECIALIZAÇÃO EM TECNOLOGIA DA INFORMAÇÃO;6069;INSTITUTO METROPOLE DIGITAL
148895937;ESPECIALIZAÇÃO EM TECNOLOGIA DA INFORMAÇÃO - TCE/RN;6069;INSTITUTO METROPOLE DIGITAL
184261826;ESPECIALIZAÇÃO EM TECNOLOGIA DA INFORMAÇÃO - TRE/RN - TURMA 4;6069;INSTITUTO METROPOLE DIGITAL
143304572;ESPECIALIZAÇÃO EM TECNOLOGIA DA INFORMAÇÃO - TURMA TRE/RN;6069;INSTITUTO METROPOLE DIGITAL
130230224;ESPECIALIZAÇÃO EM TECNOLOGIAS EDUCACIONAIS;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
51323178;ESPECIALIZAÇÃO EM TEORIA E ESTUDOS SOBRE A LINGUAGEM;138;DEPARTAMENTO DE LETRAS
124294922;ESPECIALIZAÇÃO EM TERAPIA COGNITIVO-COMPORTAMENTAL;143;DEPARTAMENTO DE PSICOLOGIA
91702313;ESPECIALIZAÇÃO EM TERAPIA COGNITIVO-COMPORTAMENTAL;143;DEPARTAMENTO DE PSICOLOGIA
108221947;ESPECIALIZAÇÃO EM TERAPIA COGNITIVO-COMPORTAMENTAL;143;DEPARTAMENTO DE PSICOLOGIA
115051086;ESPECIALIZAÇÃO EM TERAPIA INTENSIVA EM ENFERMAGEM;205;ESCOLA DE SAÚDE
136927939;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;5591;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA
108920134;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
168425670;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA;5591;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA
121221352;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA - 2ª TURMA;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
121413932;ESPECIALIZAÇÃO EM TREINAMENTO DE FORÇA  TURMA II;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
112435050;ESPECIALIZAÇÃO EM TURISMO;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
135835524;ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
169515331;ESPECIALIZAÇÃO EM TURISMO RESPONSÁVEL;4295;PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO
162925787;ESPECIALIZAÇÃO EM URGÊNCIA E EMERGÊNCIA EM ENFERMAGEM;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
128572087;ESPECIALIZAÇÃO EM URGÊNCIA E EMERGÊNCIA EM ENFERMAGEM;205;ESCOLA DE SAÚDE
3430702;ESPECIALIZAÇÃO EM VIGILÂNCIA SANITÁRIA;205;ESCOLA DE SAÚDE
96911886;ESPECIALIZAÇÃO INIC. ESPORTIVA:BASES FISIOLÓGICAS PEDAGÓGICAS NO DESENV. HUMANO;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
117029625;ESPECIALIZAÇÃO MBA EM CONTROLADORIA, FINANÇAS E CONTABILIDADE NO SETOR PÚBLICO;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
