"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"167991689";"RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA PEDIÁTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"5522";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA PEDIÁTRICA";"";"";"";"";"";""
"110378615";"RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9137";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"";"";"";""
"5036038";"RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5523";"PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA";"";"";"";"";"";""
"5036039";"RESIDÊNCIA MÉDICA EM INFECTOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5524";"PROGRAMA DE RESIDÊNCIA MÉDICA EM INFECTOLOGIA";"";"";"";"";"";""
"5036040";"RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5525";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE";"";"";"";"";"";""
"116724071";"RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE/RESMMFC/EMCM";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"9926";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA DE FAMÍLIA E COMUNIDADE-EMCM";"";"";"";"";"";""
"158680993";"RESIDÊNCIA MÉDICA EM MEDICINA INTENSIVA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"7759";"PROGRAMA DE RESIDÊNCIA MÉDICA EM MEDICINA INTENSIVA";"";"";"";"";"";""
"140686470";"RESIDÊNCIA MÉDICA EM NEFROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"Regular";"";"";"NATAL";"";"7760";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEFROLOGIA";"";"";"";"";"";""
"5036041";"RESIDÊNCIA MÉDICA EM NEONATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5526";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEONATOLOGIA";"";"";"";"";"";""
"5036042";"RESIDÊNCIA MÉDICA EM NEUROCIRURGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5527";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROCIRURGIA";"";"";"";"";"";""
"5036043";"RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5528";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"";"";"";""
"88337495";"RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"6078";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA";"";"";"";"";"";""
"5036044";"RESIDÊNCIA MÉDICA EM NEUROLOGIA PEDIÁTRICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5529";"PROGRAMA DE RESIDÊNCIA MÉDICA EM NEUROLOGIA PEDIÁTRICA";"";"";"";"";"";""
"5036045";"RESIDÊNCIA MÉDICA EM OFTALMOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5530";"PROGRAMA DE RESIDÊNCIA MÉDICA EM OFTALMOLOGIA";"";"";"";"";"";""
"5036046";"RESIDÊNCIA MÉDICA EM OTORRINOLARINGOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5531";"PROGRAMA DE RESIDÊNCIA MÉDICA EM OTORRINOLARINGOLOGIA";"";"";"";"";"";""
"5048042";"RESIDÊNCIA MÉDICA EM PATOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5514";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PATOLOGIA";"";"";"";"";"";""
"5036034";"RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5516";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA";"";"";"";"";"";""
"5036035";"RESIDÊNCIA MÉDICA EM PSIQUIATRIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5517";"PROGRAMA DE RESIDÊNCIA MÉDICA EM PSIQUIATRIA";"";"";"";"";"";""
"5036036";"RESIDÊNCIA MÉDICA EM RADIOLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5518";"PROGRAMA DE RESIDÊNCIA MÉDICA EM RADIOLOGIA";"";"";"";"";"";""
"5036037";"RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5519";"PROGRAMA DE RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"";"";"";""
"2060661";"RESIDÊNCIA MÉDICA EM UROLOGIA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5277";"COREME - UROLOGIA";"";"";"";"";"";""
"148382970";"RESIDÊNCIA MULTIPROFISSIONAL DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"148247441";"RESIDÊNCIA MULTIPROFISSIONAL DA MATERNIDADE ESCOLA JANUÁRIO CICCO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"148241986";"RESIDÊNCIA MULTIPROFISSIONAL DO HOSPITAL UNIVERSITÁRIO ANA BEZERRA";"26036";"SIMONE PEDROSA LIMA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"148255261";"RESIDÊNCIA MULTIPROFISSIONAL DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"115820116";"RESIDÊNCIA MULTIPROFISSIONAL EM ATENÇÃO BÁSICA E EM SAÚDE MATERNO-INFANTIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"172798318";"RESIDÊNCIA UNIPROFISSIONAL EM CIRURGIA BUCO-MAXILO-FACIAL DO HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"5753024";"JOSE SANDRO PEREIRA DA SILVA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"";"";"";"";"";""
"7252420";"SAÚDE COLETIVA";"5752602";"JOSE JAILSON DE ALMEIDA JUNIOR";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"http://www.prograd.ufrn.br";"";"116778";"2018/08/21 00:00:00.000";"PORTARIA MEC N° 566";""
"157289885";"SAÚDE DA FAMÍLIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"2000068";"SERVIÇO SOCIAL";"26190";"ILKA DE LIMA SOUZA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Vespertino";"Generalista";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"http://sol.ccsa.ufrn.br/ccsa/areas/serso/servicosocial/";"1945/03/02 00:00:00.000";"12325";"2018/03/02 00:00:00.000";"Portaria Nº 133/2018 - MEC";""
"141479960";"SIGAA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1589";"DEPARTAMENTO DE ENGENHARIA DE MATERIAIS";"";"";"";"";"";""
"2069728";"SIMPÓSIO DE DST E AIDS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"";"";"";"";"";""
"7191770";"SISTEMAS DE INFORMAÇÃO";"5760893";"FRANCISCO MARCIO BARBOZA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Generalista";"CAICÓ";"Campus Caicó";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"http://www.prograd.ufrn.br";"";"116770";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"104281175";"SOCIOLOGIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"155160517";"SSS";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"127662526";"SSSS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"117859096";"SUPERVISÃO EAD";"23717";"JOSE DANIEL DINIZ MELO";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"2000158";"TEATRO";"26307";"JOSE SAVIO OLIVEIRA DE ARAUJO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"Matutino";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.cchla.ufrn.br/deart/";"2020/01/01 00:00:00.000";"108336";"2017/08/07 00:00:00.000";"Portaria nº 847/2017 - MEC";""
"5400";"TÉCNICO DE MÚSICA (CANTO)";"5759468";"POLLYANNA GUIMARAES DA SILVA DE MORAIS";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"4970";"TÉCNICO DE MÚSICA (INSTRUMENTO)";"5759468";"POLLYANNA GUIMARAES DA SILVA DE MORAIS";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"5402";"TÉCNICO DE MÚSICA (PROCESSOS FONOGRÁFICOS)";"5759468";"POLLYANNA GUIMARAES DA SILVA DE MORAIS";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"5401";"TÉCNICO DE MÚSICA (REGÊNCIA)";"5759468";"POLLYANNA GUIMARAES DA SILVA DE MORAIS";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"127877945";"TECNICO EM ADMINISTRAÇÃO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"125836332";"TÉCNICO EM ADMINISTRAÇÃO - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836370";"TÉCNICO EM ADMINISTRAÇÃO - MEDIOTEC - 2017.2 - PATÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"94763016";"TÉCNICO EM AGENTE COMUNITÁRIO DE SAÚDE";"5757559";"KISNA YASMIN ANDRADE ALVES";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"89236703";"TECNICO EM AGRICULTURA CORRESPONDENTE AO ENSINO MEDIO";"";"";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"12171";"";"";""
"125836411";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - MACAÍBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836381";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - PASSA E FICA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836390";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - SENADOR ELÓI DE SOUZA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836386";"TÉCNICO EM AGRICULTURA - MEDIOTEC - 2017.2 - VERA CRUZ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106084697";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - APODI - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305660";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - SÃO JOSÉ DO MIPIBÚ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305659";"TÉCNICO EM AGROECOLOGIA CONCOMITANTE - TOUROS - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104829374";"TÉCNICO EM AGROECOLOGIA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575692";"TÉCNICO EM AGROECOLOGIA - JOÃO CÂMARA - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836160";"TÉCNICO EM AGROECOLOGIA - MEDIOTEC - 2017.2 - ASSÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700152";"TÉCNICO EM AGROECOLOGIA - PEDRO AVELINO";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"91131594";"TÉCNICO EM AGROINDÚSTRIA A DISTÂNCIA - E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"128442084";"TECNICO EM AGROINDUSTRIA A DISTÂNCIA ETEC SUBSEQUENTE 1200HS";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89566524";"TECNICO EM AGROINDUSTRIA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89236989";"TECNICO EM AGROINDUSTRIA CORRESPONDENTE AO ENSINO MEDIO";"5752876";"CLAUDIA SOUZA MACEDO";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"9120";"";"";""
"104830980";"TÉCNICO EM AGROINDÚSTRIA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"128154178";"TÉCNICO EM AGROINDÚSTRIA ETEC MEDIOTEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"4746394";"TECNICO EM AGROINDUSTRIA SUBSEQUENTE";"5752876";"CLAUDIA SOUZA MACEDO";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"113586412";"TÉCNICO EM AGRONEGÓCIO 2015.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"127812701";"TÉCNICO EM AGRONEGÓCIO A DISTANCIA ETEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106116814";"TÉCNICO EM AGRONEGÓCIO SUBS. - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573674";"TÉCNICO EM AGRONEGÓCIO SUBS. - TOUROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700157";"TÉCNICO EM AGRONEGÓCIO - TOUROS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"108814299";"TÉCNICO EM AGROPECUÁRIA A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"4746305";"TECNICO EM AGROPECUARIA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"97201468";"TECNICO EM AGROPECUÁRIA CORRESPONDENTE AO ENSINO MÉDIO";"5357693";"ROBSON ALEXSANDRO DE SOUSA";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"107700482";"TÉCNICO EM AGROPECUÁRIA - JOÃO CÂMARA";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836415";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MACAÍBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836420";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MONTE ALEGRE";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836360";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836427";"TÉCNICO EM AGROPECUÁRIA - MEDIOTEC - 2017.2 - SANTO ANTÔNIO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"4746233";"TECNICO EM AGROPECUARIA SUBSEQUENTE";"5357693";"ROBSON ALEXSANDRO DE SOUSA";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106116842";"TÉCNICO EM AGROPECUÁRIA SUBS. - TOUROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573659";"TÉCNICO EM AGROPECUÁRIA SUBS. - VERA CRUZ - PRON";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700483";"TÉCNICO EM AGROPECUÁRIA - VERA CRUZ";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"110000708";"TÉCNICO EM ALIMENTAÇÃO ESCOLAR A DISTÂNCIA E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"94760623";"TÉCNICO EM ANÁLISES CLÍNICAS";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"116206366";"TÉCNICO EM APICULTURA A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106084762";"TÉCNICO EM APICULTURA CONCOMITANTE - SERRA DO MEL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"110392658";"TÉCNICO EM AQUICULTURA A DISTÂNCIA E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89569923";"TECNICO EM AQUICULTURA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"97294724";"TÉCNICO EM AQUICULTURA CORRESPONDENTE AO ENSINO MÉDIO";"";"";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"104828480";"TÉCNICO EM AQUICULTURA - EAJ - PRONATEC";"5752873";"KARINA RIBEIRO";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"4769895";"TECNICO EM AQUICULTURA SUBSEQUENTE";"5752857";"RODRIGO ANTONIO PONCE DE LEON FERREIRA DE CARVALHO";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"179237291";"TÉCNICO EM ÁUDIO";"5759468";"POLLYANNA GUIMARAES DA SILVA DE MORAIS";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"104855616";"TÉCNICO EM AUTOMAÇÃO INDUSTRIAL - IMD - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855742";"TÉCNICO EM CERÂMICA - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855224";"TÉCNICO EM CITOPATOLOGIA - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700266";"TÉCNICO EM COMÉRCIO - CAICÓ";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"100755713";"TÉCNICO EM COMÉRCIO EXTERIOR A DISTÂNCIA E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"127876144";"TECNICO EM CONTABILIDADE";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"100755694";"TÉCNICO EM COOPERATIVISMO A DISTÂNCIA E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
